path	sentence	age	gender	accents
common_voice_en_37477244.mp3	After leaving this position, he worked in mediation and marketing.	25-year-old	male	Canadian
common_voice_en_37477247.mp3	She grew up in New York City and Oslo.	25-year-old	male	Canadian
common_voice_en_37477279.mp3	Many of the items however have no effect on the gameplay.	25-year-old	male	Canadian
common_voice_en_37477280.mp3	Spafford graduated from Pomona magna cum laude and Phi Beta Kappa.	25-year-old	male	Canadian
common_voice_en_37477282.mp3	He worked at different times with John Gielgud, Ralph Richardson and Anthony Quayle.	25-year-old	male	Canadian
common_voice_en_37477294.mp3	If one engine broke down, the Terrapin tended to swing around violently.	25-year-old	male	Canadian
common_voice_en_37477299.mp3	Jones was born in Detroit, Michigan.	25-year-old	male	Canadian
common_voice_en_37477302.mp3	The game was designed and co-written by Mark Sandau and Russ Stark.	25-year-old	male	Canadian
common_voice_en_37477305.mp3	The college grace is customarily said before and after dinner in the hall.	25-year-old	male	Canadian
common_voice_en_37477307.mp3	There may be other related hunting dogs called pinscher that are not recognized breeds.	25-year-old	male	Canadian
common_voice_en_37477310.mp3	This may contribute to lowered levels of monoamines in aged brain and pineal gland.	25-year-old	male	Canadian
common_voice_en_37477312.mp3	He was subsequently allowed to stay in the country for seven days.	25-year-old	male	Canadian
common_voice_en_39593489.mp3	The entry simply gave her origin as Scotland.	35-year-old	male	American
common_voice_en_39593653.mp3	But from another these are avant garde ambient moonscapes of a ferociously experimental nature.	35-year-old	male	American
common_voice_en_39593693.mp3	The surface area of the water is unstable, it varies depending on climatic conditions.	35-year-old	male	American
common_voice_en_39594250.mp3	Williams is a vegetarian.	35-year-old	male	American
common_voice_en_39594301.mp3	Minesweeper removed or detonate naval mines blocking ports and shipping lanes.	35-year-old	male	American
common_voice_en_39594336.mp3	“Eighty pounds, if you’re so keen on knowing,” she replied.	35-year-old	male	American
common_voice_en_39594339.mp3	The capital city of the region was once the capital of the Dosso kingdom.	35-year-old	male	American
common_voice_en_39594425.mp3	After working in a variety of jobs, he decided to retrain as a solicitor.	35-year-old	male	American
common_voice_en_39594426.mp3	Many businesses also elect to close.	35-year-old	male	American
common_voice_en_39594427.mp3	Governor Howard appointed Pennington as collector of internal revenue for Dakota Territory.	35-year-old	male	American
common_voice_en_39594513.mp3	He is also on the advisory council of the Open Rights Group.	35-year-old	male	American
common_voice_en_39594539.mp3	Adeyfield boasts three pubs, one corporately owned and the other two private.	35-year-old	male	American
common_voice_en_39594569.mp3	His academic specialty was Classical Armenian.	35-year-old	male	American
common_voice_en_39594831.mp3	There is uncertainty over who fired first but both protesters and police were shot.	35-year-old	male	American
common_voice_en_39594833.mp3	After all this, Erin has found a happiness among her new friends.	35-year-old	male	American
common_voice_en_39594855.mp3	The municipality is home to the Bessang Pass Natural Monument.	35-year-old	male	American
common_voice_en_39594885.mp3	Dewey does not feel intimidated and leaves.	35-year-old	male	American
common_voice_en_39594906.mp3	They were released one week later.	35-year-old	male	American
common_voice_en_39594937.mp3	There were simultaneous public announcements by Castro and Obama about the progress toward normalization.	35-year-old	male	American
common_voice_en_39594938.mp3	It is also widely believed that the characters are caricatures of real persons.	35-year-old	male	American
common_voice_en_39594962.mp3	They decided to emigrate back to Canada to be closer to family.	35-year-old	male	American
common_voice_en_39594992.mp3	He attended the local primary school, followed by Hamilton Technical College.	35-year-old	male	American
common_voice_en_39595004.mp3	In World of Warcraft, Night Elves, Tauren, Worgen, and Trolls can become druids.	35-year-old	male	American
common_voice_en_33602862.mp3	This process is also often used in adventure novels.	25-year-old	male	American
common_voice_en_33602864.mp3	Niki later married and assisted her husband with translation work.	25-year-old	male	American
common_voice_en_33602865.mp3	Dwight was subsequently elected by the General Court.	25-year-old	male	American
common_voice_en_33602866.mp3	The coalition was subsequently renewed.	25-year-old	male	American
common_voice_en_33602868.mp3	An election the following year determined Belleville as the permanent seat.	25-year-old	male	American
common_voice_en_33603151.mp3	Then leave it on low heat for another hour and serve.	25-year-old	male	American
common_voice_en_33603152.mp3	His sudden death shook the theological community in Secunderabad and Hyderabad.	25-year-old	male	American
common_voice_en_33603153.mp3	Spenser goes to California to visit her estranged parents.	25-year-old	male	American
common_voice_en_33603155.mp3	The controversy became known as the Wells and Wellington affair.	25-year-old	male	American
common_voice_en_33603316.mp3	The only requirement was they come in costume.	25-year-old	male	American
common_voice_en_33603319.mp3	She also wrote reviews for The Spectator.	25-year-old	male	American
common_voice_en_33603321.mp3	It primarily focused on the global economic crisis and its effects on the region.	25-year-old	male	American
common_voice_en_33603322.mp3	It is native to Madagascar.	25-year-old	male	American
common_voice_en_33603323.mp3	He was educated at the college in Oudenaarde.	25-year-old	male	American
common_voice_en_33603376.mp3	He is Head of Department in Fine Arts at the Zambian Open University.	25-year-old	male	American
common_voice_en_33603377.mp3	The pair of spines on the pronotum is forked.	25-year-old	male	American
common_voice_en_33603380.mp3	Her popularity at this time was increasing.	25-year-old	male	American
common_voice_en_33603417.mp3	He took her to Barda.	25-year-old	male	American
common_voice_en_33603418.mp3	Then he retired.	25-year-old	male	American
common_voice_en_33603420.mp3	Poaching disturbs the squirrel behavior of distributing seeds in tropical forests in Panama.	25-year-old	male	American
common_voice_en_33603421.mp3	The captured vessels were all brought to Portsmouth Dockyard as prizes.	25-year-old	male	American
common_voice_en_33603444.mp3	She was the leader of the elephant pack.	25-year-old	male	American
common_voice_en_33603445.mp3	Frequencies generally increased as the line was more heavily trafficked.	25-year-old	male	American
common_voice_en_33603446.mp3	Trails ranging in length from four to twelve km start from the parking lot.	25-year-old	male	American
common_voice_en_33603486.mp3	Parking is also available at the station.	25-year-old	male	American
common_voice_en_33603488.mp3	Fellowships provide training for physicians specializing in cardiology and cardiac electrophysiology.	25-year-old	male	American
common_voice_en_33603489.mp3	People trembled with fear of him.	25-year-old	male	American
common_voice_en_33603490.mp3	There is no regular charter boat access.	25-year-old	male	American
common_voice_en_33603522.mp3	A variant name of the community was Tax.	25-year-old	male	American
common_voice_en_33603524.mp3	This move has generated significant interest of the mainstream polish media.	25-year-old	male	American
common_voice_en_33603525.mp3	With whom they have four children.	25-year-old	male	American
common_voice_en_33603572.mp3	However his son said that his father died due to cardiac arrest.	25-year-old	male	American
common_voice_en_33603573.mp3	It was the first track offered in promotion for the album.	25-year-old	male	American
common_voice_en_33603575.mp3	We know how incredibly effective vaccines are.	25-year-old	male	American
common_voice_en_33603576.mp3	A webtoon based on Our Beloved Summer is under production.	25-year-old	male	American
common_voice_en_33603607.mp3	The inspiration behind her designs have been the places she has visited.	25-year-old	male	American
common_voice_en_33603609.mp3	Several hundred were also produced in Canada by Canadian Marconi and Northern Electric.	25-year-old	male	American
common_voice_en_33603610.mp3	The building was designed by Payne and Keefe.	25-year-old	male	American
common_voice_en_33603613.mp3	It also highlights some achievements and planned projects.	25-year-old	male	American
common_voice_en_33603647.mp3	He also served as an advisor to the Connecticut Aeronautical Historical Association.	25-year-old	male	American
common_voice_en_33603649.mp3	Grubs feed on roots resulting in wilting of plants.	25-year-old	male	American
common_voice_en_33603652.mp3	It was published by of Leipzig.	25-year-old	male	American
common_voice_en_33603723.mp3	Her last occupation was for the offshore industry.	25-year-old	male	American
common_voice_en_33603724.mp3	Organic mixed valence compounds are also known.	25-year-old	male	American
common_voice_en_33603725.mp3	Its famed drivers included Phil Hill and Richie Ginther.	25-year-old	male	American
common_voice_en_33603761.mp3	He formed the duo David et Dominique alongside Dominique Marge.	25-year-old	male	American
common_voice_en_33603762.mp3	The heritage listed building is located between Museum and Beaufort Streets.	25-year-old	male	American
common_voice_en_33603765.mp3	Between this time she designed traditional Ukrainian outfits.	25-year-old	male	American
common_voice_en_33603766.mp3	At the end of the lap Vettel passed Gasly to climb into fourth place.	25-year-old	male	American
common_voice_en_33603812.mp3	Novogagatli is the nearest rural locality.	25-year-old	male	American
common_voice_en_33603813.mp3	Volz also served on the parks and school boards.	25-year-old	male	American
common_voice_en_33603814.mp3	He worked for the Australian Council of Trade Unions in research and data.	25-year-old	male	American
common_voice_en_33603815.mp3	Muta won the match.	25-year-old	male	American
common_voice_en_33603864.mp3	Organisation brings together young people who has left political views.	25-year-old	male	American
